order_item_id,order_id,product_id,quantity,unit_price,total_price
6971,2308,61,1,194.58,194.58
6972,2308,6,1,143.75,143.75
6973,2308,34,2,435.4,870.8
6974,2308,180,2,108.42,216.84
6975,2308,117,3,167.16,501.48
6976,2309,148,3,299.23,897.69
6977,2309,48,2,12.52,25.04
6978,2309,4,2,234.14,468.28
6979,2309,21,3,63.64,190.92
6980,2309,2,3,448.51,1345.53
6981,2310,36,1,87.1,87.1
6982,2310,119,2,375.46,750.92
6983,2310,86,3,327.31,981.93
6984,2311,31,2,433.6,867.2
6985,2311,125,2,276.18,552.36
6986,2311,75,3,474.18,1422.54
6987,2312,172,3,45.48,136.44
6988,2313,125,2,276.18,552.36
6989,2313,99,3,428.56,1285.68
6990,2314,20,1,481.44,481.44
6991,2314,139,3,10.6,31.8
6992,2315,38,2,173.66,347.32
6993,2315,24,3,40.14,120.42
6994,2315,183,3,30.18,90.54
6995,2315,104,1,388.68,388.68
6996,2315,112,2,430.11,860.22
6997,2316,42,1,352.51,352.51
6998,2316,155,2,487.6,975.2
6999,2317,132,3,18.75,56.25
7000,2317,20,2,481.44,962.88
7001,2317,14,3,147.88,443.64
7002,2318,185,3,476.26,1428.78
7003,2318,94,2,10.5,21.0
7004,2318,34,1,435.4,435.4
7005,2319,89,3,42.16,126.48
7006,2319,76,2,91.53,183.06
7007,2319,125,1,276.18,276.18
7008,2319,82,2,427.68,855.36
7009,2319,200,3,302.76,908.28
7010,2320,1,3,27.08,81.24
7011,2320,37,1,88.6,88.6
7012,2321,128,1,54.67,54.67
7013,2321,182,3,412.51,1237.53
7014,2321,5,3,201.67,605.01
7015,2322,17,3,350.9,1052.7
7016,2323,57,3,51.21,153.63
7017,2323,88,2,197.97,395.94
7018,2323,71,1,379.31,379.31
7019,2323,118,1,364.97,364.97
7020,2324,35,2,130.19,260.38
7021,2324,121,1,435.38,435.38
7022,2325,42,3,352.51,1057.53
7023,2325,157,2,331.92,663.84
7024,2325,185,2,476.26,952.52
7025,2325,2,1,448.51,448.51
7026,2325,23,2,495.82,991.64
7027,2326,167,3,246.35,739.05
7028,2326,47,1,440.75,440.75
7029,2326,177,2,185.32,370.64
7030,2326,184,2,338.49,676.98
7031,2326,62,1,14.45,14.45
7032,2327,108,1,481.99,481.99
7033,2327,100,3,268.24,804.72
7034,2328,2,2,448.51,897.02
7035,2328,17,1,350.9,350.9
7036,2328,90,3,412.54,1237.62
7037,2329,24,1,40.14,40.14
7038,2330,96,1,239.58,239.58
7039,2330,157,1,331.92,331.92
7040,2330,119,1,375.46,375.46
7041,2330,169,1,179.55,179.55
7042,2330,81,1,46.6,46.6
7043,2331,21,3,63.64,190.92
7044,2331,12,3,466.48,1399.44
7045,2331,93,1,133.73,133.73
7046,2331,113,1,482.62,482.62
7047,2332,35,1,130.19,130.19
7048,2332,12,1,466.48,466.48
7049,2332,119,1,375.46,375.46
7050,2332,111,3,455.67,1367.01
7051,2332,81,3,46.6,139.8
7052,2333,2,2,448.51,897.02
7053,2334,180,3,108.42,325.26
7054,2334,23,3,495.82,1487.46
7055,2334,147,2,169.7,339.4
7056,2335,183,2,30.18,60.36
7057,2335,179,2,488.96,977.92
7058,2335,59,3,284.32,852.96
7059,2335,37,3,88.6,265.8
7060,2335,134,2,154.14,308.28
7061,2336,152,3,237.65,712.95
7062,2336,147,1,169.7,169.7
7063,2336,106,2,74.35,148.7
7064,2336,34,3,435.4,1306.2
7065,2337,72,2,396.52,793.04
7066,2337,197,1,247.36,247.36
7067,2337,106,3,74.35,223.05
7068,2338,160,3,454.83,1364.49
7069,2339,37,2,88.6,177.2
7070,2339,52,2,10.55,21.1
7071,2339,138,1,236.43,236.43
7072,2339,55,3,136.76,410.28
7073,2339,199,1,280.97,280.97
7074,2340,67,2,221.8,443.6
7075,2341,40,2,465.74,931.48
7076,2342,170,3,390.14,1170.42
7077,2342,104,1,388.68,388.68
7078,2342,176,1,414.01,414.01
7079,2342,18,2,33.9,67.8
7080,2342,76,1,91.53,91.53
7081,2343,113,2,482.62,965.24
7082,2343,135,1,456.8,456.8
7083,2343,87,1,301.25,301.25
7084,2344,136,1,484.08,484.08
7085,2344,104,2,388.68,777.36
7086,2344,140,2,303.18,606.36
7087,2344,10,3,27.36,82.08
7088,2345,115,1,226.73,226.73
7089,2345,151,3,83.29,249.87
7090,2345,57,3,51.21,153.63
7091,2345,65,2,148.84,297.68
7092,2346,129,1,85.29,85.29
7093,2346,141,2,307.58,615.16
7094,2346,46,2,238.08,476.16
7095,2346,59,2,284.32,568.64
7096,2346,162,2,377.09,754.18
7097,2347,36,3,87.1,261.3
7098,2347,13,2,370.25,740.5
7099,2347,86,1,327.31,327.31
7100,2347,115,2,226.73,453.46
7101,2348,181,1,349.67,349.67
7102,2348,101,2,414.7,829.4
7103,2348,115,3,226.73,680.19
7104,2349,91,1,192.2,192.2
7105,2349,94,2,10.5,21.0
7106,2349,41,1,61.86,61.86
7107,2350,47,3,440.75,1322.25
7108,2350,3,3,431.46,1294.38
7109,2350,9,3,427.57,1282.71
7110,2350,86,2,327.31,654.62
7111,2350,28,1,289.95,289.95
7112,2351,162,3,377.09,1131.27
7113,2351,80,3,38.38,115.14
7114,2351,8,3,31.74,95.22
7115,2351,154,1,203.82,203.82
7116,2352,26,1,262.88,262.88
7117,2352,26,2,262.88,525.76
7118,2353,100,1,268.24,268.24
7119,2353,154,3,203.82,611.46
7120,2353,5,1,201.67,201.67
7121,2353,85,2,228.52,457.04
7122,2353,181,2,349.67,699.34
7123,2354,14,3,147.88,443.64
7124,2354,180,1,108.42,108.42
7125,2354,44,3,442.0,1326.0
7126,2354,7,2,243.57,487.14
7127,2355,95,1,87.88,87.88
7128,2355,81,2,46.6,93.2
7129,2355,179,1,488.96,488.96
7130,2355,175,1,50.43,50.43
7131,2355,1,1,27.08,27.08
7132,2356,47,2,440.75,881.5
7133,2356,81,3,46.6,139.8
7134,2357,16,1,12.49,12.49
7135,2357,41,2,61.86,123.72
7136,2357,195,3,393.88,1181.64
7137,2358,21,2,63.64,127.28
7138,2359,87,1,301.25,301.25
7139,2360,89,3,42.16,126.48
7140,2360,176,3,414.01,1242.03
7141,2361,67,2,221.8,443.6
7142,2361,163,3,81.5,244.5
7143,2361,87,1,301.25,301.25
7144,2361,113,2,482.62,965.24
7145,2361,12,2,466.48,932.96
7146,2362,196,2,310.01,620.02
7147,2363,34,2,435.4,870.8
7148,2363,153,3,343.42,1030.26
7149,2364,91,3,192.2,576.6
7150,2365,173,2,271.78,543.56
7151,2365,165,1,289.74,289.74
7152,2365,60,3,66.76,200.28
7153,2365,193,1,474.2,474.2
7154,2365,13,1,370.25,370.25
7155,2366,74,3,387.72,1163.16
7156,2366,160,1,454.83,454.83
7157,2366,78,3,357.2,1071.6
7158,2366,4,1,234.14,234.14
7159,2367,31,1,433.6,433.6
7160,2367,72,2,396.52,793.04
7161,2367,33,1,265.42,265.42
7162,2367,55,2,136.76,273.52
7163,2367,12,3,466.48,1399.44
7164,2368,179,2,488.96,977.92
7165,2368,17,1,350.9,350.9
7166,2368,139,2,10.6,21.2
7167,2368,161,3,364.9,1094.7
7168,2368,25,1,442.62,442.62
7169,2369,158,3,380.96,1142.88
7170,2369,45,3,481.04,1443.12
7171,2369,92,2,411.2,822.4
7172,2370,96,3,239.58,718.74
7173,2370,146,2,329.24,658.48
7174,2371,12,2,466.48,932.96
7175,2371,100,1,268.24,268.24
7176,2372,16,2,12.49,24.98
7177,2373,146,3,329.24,987.72
7178,2373,4,3,234.14,702.42
7179,2373,5,2,201.67,403.34
7180,2373,147,2,169.7,339.4
7181,2374,16,1,12.49,12.49
7182,2374,140,2,303.18,606.36
7183,2374,184,2,338.49,676.98
7184,2374,123,2,285.75,571.5
7185,2374,12,3,466.48,1399.44
7186,2375,123,3,285.75,857.25
7187,2375,69,3,202.15,606.45
7188,2376,184,1,338.49,338.49
7189,2376,170,1,390.14,390.14
7190,2377,74,2,387.72,775.44
7191,2377,149,3,222.29,666.87
7192,2377,96,1,239.58,239.58
7193,2377,6,1,143.75,143.75
7194,2377,101,2,414.7,829.4
7195,2378,97,1,472.71,472.71
7196,2378,86,2,327.31,654.62
7197,2378,3,1,431.46,431.46
7198,2378,42,3,352.51,1057.53
7199,2379,3,1,431.46,431.46
7200,2379,127,1,109.81,109.81
7201,2379,98,2,60.07,120.14
7202,2380,34,2,435.4,870.8
7203,2380,48,2,12.52,25.04
7204,2380,28,2,289.95,579.9
7205,2381,66,1,19.03,19.03
7206,2381,150,1,492.33,492.33
7207,2381,161,1,364.9,364.9
7208,2381,170,3,390.14,1170.42
7209,2381,180,1,108.42,108.42
7210,2382,57,2,51.21,102.42
7211,2382,85,1,228.52,228.52
7212,2383,4,3,234.14,702.42
7213,2384,147,1,169.7,169.7
7214,2385,174,1,442.44,442.44
7215,2385,92,1,411.2,411.2
7216,2385,2,3,448.51,1345.53
7217,2385,196,3,310.01,930.03
7218,2386,106,3,74.35,223.05
7219,2386,65,1,148.84,148.84
7220,2386,4,1,234.14,234.14
7221,2386,30,1,276.45,276.45
7222,2386,99,2,428.56,857.12
7223,2387,57,1,51.21,51.21
7224,2387,158,1,380.96,380.96
7225,2387,73,3,95.14,285.42
7226,2387,86,2,327.31,654.62
7227,2388,194,3,316.4,949.2
7228,2388,143,3,283.62,850.86
7229,2388,116,2,162.86,325.72
7230,2389,48,1,12.52,12.52
7231,2389,44,3,442.0,1326.0
7232,2389,189,3,312.14,936.42
7233,2389,198,2,333.8,667.6
7234,2389,80,1,38.38,38.38
7235,2390,12,1,466.48,466.48
7236,2390,62,2,14.45,28.9
7237,2390,172,1,45.48,45.48
7238,2390,3,3,431.46,1294.38
7239,2391,118,2,364.97,729.94
7240,2391,91,3,192.2,576.6
7241,2392,20,2,481.44,962.88
7242,2392,119,2,375.46,750.92
7243,2393,178,3,167.83,503.49
7244,2394,1,2,27.08,54.16
7245,2394,30,1,276.45,276.45
7246,2395,42,1,352.51,352.51
7247,2395,183,3,30.18,90.54
7248,2395,2,1,448.51,448.51
7249,2396,111,3,455.67,1367.01
7250,2396,44,1,442.0,442.0
7251,2397,186,3,70.87,212.61
7252,2397,44,1,442.0,442.0
7253,2397,91,3,192.2,576.6
7254,2397,32,3,369.62,1108.86
7255,2397,147,2,169.7,339.4
7256,2398,176,2,414.01,828.02
7257,2399,25,2,442.62,885.24
7258,2399,28,1,289.95,289.95
7259,2399,129,2,85.29,170.58
7260,2399,55,3,136.76,410.28
7261,2399,96,2,239.58,479.16
7262,2400,141,1,307.58,307.58
7263,2400,187,3,449.15,1347.45
7264,2400,81,3,46.6,139.8
7265,2400,192,2,468.25,936.5
7266,2400,177,2,185.32,370.64
7267,2401,181,3,349.67,1049.01
7268,2401,25,2,442.62,885.24
7269,2402,133,1,400.43,400.43
7270,2402,182,1,412.51,412.51
7271,2402,193,2,474.2,948.4
7272,2402,61,2,194.58,389.16
7273,2402,137,3,100.87,302.61
7274,2403,56,1,104.64,104.64
7275,2403,141,2,307.58,615.16
7276,2403,156,1,363.72,363.72
7277,2403,131,3,269.87,809.61
7278,2403,123,1,285.75,285.75
7279,2404,71,2,379.31,758.62
7280,2404,80,1,38.38,38.38
7281,2404,169,1,179.55,179.55
7282,2404,132,1,18.75,18.75
7283,2404,44,3,442.0,1326.0
7284,2405,42,1,352.51,352.51
7285,2405,14,1,147.88,147.88
7286,2405,142,1,131.29,131.29
7287,2405,158,2,380.96,761.92
7288,2406,33,3,265.42,796.26
7289,2406,59,1,284.32,284.32
7290,2406,170,1,390.14,390.14
7291,2406,16,2,12.49,24.98
7292,2406,23,2,495.82,991.64
7293,2407,125,2,276.18,552.36
7294,2407,168,1,113.07,113.07
7295,2407,188,1,301.44,301.44
7296,2408,192,1,468.25,468.25
7297,2408,17,2,350.9,701.8
7298,2408,93,3,133.73,401.19
7299,2408,155,3,487.6,1462.8
7300,2408,51,3,455.26,1365.78
7301,2409,173,1,271.78,271.78
7302,2410,33,1,265.42,265.42
7303,2411,13,2,370.25,740.5
7304,2411,183,3,30.18,90.54
7305,2412,57,1,51.21,51.21
7306,2412,34,3,435.4,1306.2
7307,2413,128,2,54.67,109.34
7308,2413,33,3,265.42,796.26
7309,2413,27,1,454.19,454.19
7310,2413,96,3,239.58,718.74
7311,2414,11,1,171.24,171.24
7312,2414,129,1,85.29,85.29
7313,2415,86,1,327.31,327.31
7314,2415,105,2,122.73,245.46
7315,2415,102,1,156.2,156.2
7316,2415,1,3,27.08,81.24
7317,2416,89,3,42.16,126.48
7318,2417,60,2,66.76,133.52
7319,2417,117,2,167.16,334.32
7320,2417,92,2,411.2,822.4
7321,2417,150,1,492.33,492.33
7322,2417,157,3,331.92,995.76
7323,2418,34,1,435.4,435.4
7324,2418,176,1,414.01,414.01
7325,2419,154,1,203.82,203.82
7326,2419,107,3,435.35,1306.05
7327,2420,121,2,435.38,870.76
7328,2421,156,1,363.72,363.72
7329,2421,41,3,61.86,185.58
7330,2421,192,3,468.25,1404.75
7331,2421,56,1,104.64,104.64
7332,2422,68,1,421.66,421.66
7333,2423,71,1,379.31,379.31
7334,2423,159,2,476.8,953.6
7335,2423,101,1,414.7,414.7
7336,2423,39,3,126.96,380.88
7337,2423,21,1,63.64,63.64
7338,2424,108,2,481.99,963.98
7339,2425,129,1,85.29,85.29
7340,2426,104,3,388.68,1166.04
7341,2426,95,2,87.88,175.76
7342,2426,101,2,414.7,829.4
7343,2427,99,1,428.56,428.56
7344,2428,40,1,465.74,465.74
7345,2428,147,3,169.7,509.1
7346,2428,101,2,414.7,829.4
7347,2428,93,1,133.73,133.73
7348,2429,149,2,222.29,444.58
7349,2429,200,2,302.76,605.52
7350,2429,77,3,387.78,1163.34
7351,2430,113,2,482.62,965.24
7352,2431,51,3,455.26,1365.78
7353,2431,79,3,242.05,726.15
7354,2431,198,1,333.8,333.8
7355,2431,184,1,338.49,338.49
7356,2432,107,2,435.35,870.7
7357,2432,3,2,431.46,862.92
7358,2432,166,3,19.0,57.0
7359,2432,97,1,472.71,472.71
7360,2432,117,1,167.16,167.16
7361,2433,44,2,442.0,884.0
7362,2433,35,2,130.19,260.38
7363,2434,23,2,495.82,991.64
7364,2435,66,1,19.03,19.03
7365,2435,106,3,74.35,223.05
7366,2436,190,2,310.34,620.68
7367,2436,168,3,113.07,339.21
7368,2437,69,3,202.15,606.45
7369,2437,39,1,126.96,126.96
7370,2437,174,3,442.44,1327.32
7371,2438,163,1,81.5,81.5
7372,2438,137,3,100.87,302.61
7373,2438,127,3,109.81,329.43
7374,2438,176,3,414.01,1242.03
7375,2438,26,3,262.88,788.64
7376,2439,105,1,122.73,122.73
7377,2439,164,1,60.37,60.37
7378,2439,186,2,70.87,141.74
7379,2439,183,1,30.18,30.18
7380,2439,169,3,179.55,538.65
7381,2440,175,2,50.43,100.86
7382,2440,68,1,421.66,421.66
7383,2440,52,3,10.55,31.65
7384,2440,87,1,301.25,301.25
7385,2440,35,3,130.19,390.57
7386,2441,118,1,364.97,364.97
7387,2441,94,3,10.5,31.5
7388,2441,15,2,133.8,267.6
7389,2442,61,1,194.58,194.58
7390,2442,63,2,411.15,822.3
7391,2442,52,1,10.55,10.55
7392,2442,177,1,185.32,185.32
7393,2442,20,1,481.44,481.44
7394,2443,172,3,45.48,136.44
7395,2443,128,2,54.67,109.34
7396,2443,8,2,31.74,63.48
7397,2444,95,2,87.88,175.76
7398,2444,200,3,302.76,908.28
7399,2444,100,3,268.24,804.72
7400,2445,173,2,271.78,543.56
7401,2445,128,2,54.67,109.34
7402,2445,117,2,167.16,334.32
7403,2445,151,3,83.29,249.87
7404,2445,185,2,476.26,952.52
7405,2446,52,2,10.55,21.1
7406,2446,62,2,14.45,28.9
7407,2446,95,3,87.88,263.64
7408,2447,70,2,97.95,195.9
7409,2447,99,3,428.56,1285.68
7410,2447,153,3,343.42,1030.26
7411,2447,98,1,60.07,60.07
7412,2448,54,2,380.75,761.5
7413,2448,33,1,265.42,265.42
7414,2448,46,2,238.08,476.16
7415,2448,74,2,387.72,775.44
7416,2449,138,3,236.43,709.29
7417,2450,147,2,169.7,339.4
7418,2451,79,3,242.05,726.15
7419,2451,23,2,495.82,991.64
7420,2451,48,2,12.52,25.04
7421,2451,153,1,343.42,343.42
7422,2451,83,2,495.17,990.34
7423,2452,98,2,60.07,120.14
7424,2452,78,2,357.2,714.4
7425,2452,47,1,440.75,440.75
7426,2452,62,1,14.45,14.45
7427,2452,117,2,167.16,334.32
7428,2453,62,2,14.45,28.9
7429,2453,199,3,280.97,842.91
7430,2454,31,2,433.6,867.2
7431,2454,47,2,440.75,881.5
7432,2454,32,2,369.62,739.24
7433,2454,14,3,147.88,443.64
7434,2454,68,3,421.66,1264.98
7435,2455,150,1,492.33,492.33
7436,2455,64,1,72.94,72.94
7437,2455,107,1,435.35,435.35
7438,2455,78,2,357.2,714.4
7439,2455,80,1,38.38,38.38
7440,2456,116,3,162.86,488.58
7441,2457,57,3,51.21,153.63
7442,2457,198,2,333.8,667.6
7443,2457,58,1,169.95,169.95
7444,2457,175,1,50.43,50.43
7445,2458,137,3,100.87,302.61
7446,2459,127,3,109.81,329.43
7447,2460,43,1,102.72,102.72
7448,2460,31,1,433.6,433.6
7449,2460,95,3,87.88,263.64
7450,2461,115,1,226.73,226.73
7451,2461,143,2,283.62,567.24
7452,2461,82,1,427.68,427.68
7453,2461,54,2,380.75,761.5
7454,2461,169,2,179.55,359.1
7455,2462,111,3,455.67,1367.01
7456,2462,118,2,364.97,729.94
7457,2463,175,3,50.43,151.29
7458,2463,174,2,442.44,884.88
7459,2463,13,1,370.25,370.25
7460,2464,50,3,122.03,366.09
7461,2464,42,3,352.51,1057.53
7462,2464,174,1,442.44,442.44
7463,2464,178,3,167.83,503.49
7464,2465,88,3,197.97,593.91
7465,2465,38,1,173.66,173.66
7466,2465,114,2,382.45,764.9
7467,2465,116,1,162.86,162.86
7468,2466,111,2,455.67,911.34
7469,2466,175,2,50.43,100.86
7470,2466,105,1,122.73,122.73
7471,2466,50,2,122.03,244.06
7472,2466,1,1,27.08,27.08
7473,2467,16,3,12.49,37.47
7474,2467,12,3,466.48,1399.44
7475,2467,180,2,108.42,216.84
7476,2468,113,3,482.62,1447.86
7477,2468,17,1,350.9,350.9
7478,2469,84,3,341.27,1023.81
7479,2469,133,3,400.43,1201.29
7480,2469,12,1,466.48,466.48
7481,2470,39,2,126.96,253.92
7482,2471,187,1,449.15,449.15
7483,2471,17,2,350.9,701.8
7484,2472,82,2,427.68,855.36
7485,2472,170,1,390.14,390.14
7486,2473,109,1,25.34,25.34
7487,2474,78,1,357.2,357.2
7488,2474,147,3,169.7,509.1
7489,2474,32,1,369.62,369.62
7490,2474,196,2,310.01,620.02
7491,2474,136,3,484.08,1452.24
7492,2475,127,1,109.81,109.81
7493,2476,51,1,455.26,455.26
7494,2477,97,3,472.71,1418.13
7495,2477,89,2,42.16,84.32
7496,2478,133,2,400.43,800.86
7497,2478,46,3,238.08,714.24
7498,2479,154,3,203.82,611.46
7499,2480,148,3,299.23,897.69
7500,2480,162,2,377.09,754.18
7501,2481,89,1,42.16,42.16
7502,2481,185,2,476.26,952.52
7503,2482,91,3,192.2,576.6
7504,2482,175,1,50.43,50.43
7505,2482,61,1,194.58,194.58
7506,2482,44,1,442.0,442.0
7507,2482,164,3,60.37,181.11
7508,2483,59,3,284.32,852.96
7509,2483,158,1,380.96,380.96
7510,2483,134,3,154.14,462.42
7511,2483,156,1,363.72,363.72
7512,2484,74,2,387.72,775.44
7513,2485,177,3,185.32,555.96
7514,2485,57,2,51.21,102.42
7515,2485,58,1,169.95,169.95
7516,2485,59,2,284.32,568.64
7517,2486,23,3,495.82,1487.46
7518,2486,90,1,412.54,412.54
7519,2486,121,2,435.38,870.76
7520,2486,24,1,40.14,40.14
7521,2487,118,1,364.97,364.97
7522,2487,131,1,269.87,269.87
7523,2487,100,3,268.24,804.72
7524,2487,128,1,54.67,54.67
7525,2487,196,3,310.01,930.03
7526,2488,52,2,10.55,21.1
7527,2488,10,1,27.36,27.36
7528,2489,126,1,88.03,88.03
7529,2490,102,1,156.2,156.2
7530,2490,91,3,192.2,576.6
7531,2491,57,3,51.21,153.63
7532,2491,174,3,442.44,1327.32
7533,2491,162,1,377.09,377.09
7534,2491,181,1,349.67,349.67
7535,2491,127,3,109.81,329.43
7536,2492,182,2,412.51,825.02
7537,2492,137,2,100.87,201.74
7538,2492,200,2,302.76,605.52
7539,2492,123,1,285.75,285.75
7540,2493,114,2,382.45,764.9
7541,2493,34,1,435.4,435.4
7542,2493,54,1,380.75,380.75
7543,2494,37,1,88.6,88.6
7544,2494,183,3,30.18,90.54
7545,2495,163,1,81.5,81.5
7546,2496,75,2,474.18,948.36
7547,2496,40,2,465.74,931.48
7548,2496,144,3,120.51,361.53
7549,2496,190,3,310.34,931.02
7550,2496,40,3,465.74,1397.22
7551,2497,46,3,238.08,714.24
7552,2497,91,2,192.2,384.4
7553,2498,97,1,472.71,472.71
7554,2499,87,1,301.25,301.25
7555,2499,96,3,239.58,718.74
7556,2499,13,2,370.25,740.5
7557,2499,63,3,411.15,1233.45
7558,2499,185,2,476.26,952.52
7559,2500,18,3,33.9,101.7
7560,2500,30,3,276.45,829.35
7561,2501,70,2,97.95,195.9
7562,2502,71,1,379.31,379.31
7563,2502,61,1,194.58,194.58
7564,2502,125,3,276.18,828.54
7565,2502,81,1,46.6,46.6
7566,2503,79,1,242.05,242.05
7567,2503,168,3,113.07,339.21
7568,2503,83,1,495.17,495.17
7569,2503,4,3,234.14,702.42
7570,2503,19,1,270.98,270.98
7571,2504,45,2,481.04,962.08
7572,2504,170,1,390.14,390.14
7573,2504,131,2,269.87,539.74
7574,2504,170,2,390.14,780.28
7575,2505,147,3,169.7,509.1
7576,2505,122,3,360.31,1080.93
7577,2506,99,1,428.56,428.56
7578,2506,81,3,46.6,139.8
7579,2506,71,2,379.31,758.62
7580,2507,93,2,133.73,267.46
7581,2508,146,1,329.24,329.24
7582,2508,45,3,481.04,1443.12
7583,2508,169,1,179.55,179.55
7584,2509,23,2,495.82,991.64
7585,2509,185,2,476.26,952.52
7586,2509,19,1,270.98,270.98
7587,2510,197,3,247.36,742.08
7588,2510,88,2,197.97,395.94
7589,2510,110,2,368.32,736.64
7590,2510,5,3,201.67,605.01
7591,2510,172,1,45.48,45.48
7592,2511,185,2,476.26,952.52
7593,2511,152,1,237.65,237.65
7594,2511,152,2,237.65,475.3
7595,2511,116,3,162.86,488.58
7596,2511,128,2,54.67,109.34
7597,2512,16,2,12.49,24.98
7598,2512,1,1,27.08,27.08
7599,2513,65,1,148.84,148.84
7600,2514,41,3,61.86,185.58
7601,2514,4,1,234.14,234.14
7602,2514,160,3,454.83,1364.49
7603,2514,128,1,54.67,54.67
7604,2515,187,3,449.15,1347.45
7605,2515,23,1,495.82,495.82
7606,2516,19,1,270.98,270.98
7607,2516,147,1,169.7,169.7
7608,2516,193,3,474.2,1422.6
7609,2517,159,2,476.8,953.6
7610,2517,119,3,375.46,1126.38
7611,2517,146,3,329.24,987.72
7612,2517,117,2,167.16,334.32
7613,2518,145,3,88.8,266.4
7614,2519,56,1,104.64,104.64
7615,2519,43,2,102.72,205.44
7616,2519,126,2,88.03,176.06
7617,2519,60,1,66.76,66.76
7618,2520,198,1,333.8,333.8
7619,2520,34,2,435.4,870.8
7620,2520,167,2,246.35,492.7
7621,2520,173,1,271.78,271.78
7622,2520,118,2,364.97,729.94
7623,2521,136,3,484.08,1452.24
7624,2521,160,2,454.83,909.66
7625,2521,167,3,246.35,739.05
7626,2521,108,2,481.99,963.98
7627,2521,61,3,194.58,583.74
7628,2522,162,3,377.09,1131.27
7629,2522,147,3,169.7,509.1
7630,2523,52,1,10.55,10.55
7631,2523,155,1,487.6,487.6
7632,2523,162,2,377.09,754.18
7633,2524,80,1,38.38,38.38
7634,2524,8,3,31.74,95.22
7635,2524,173,3,271.78,815.34
7636,2525,164,2,60.37,120.74
7637,2525,47,1,440.75,440.75
7638,2525,32,1,369.62,369.62
7639,2525,12,1,466.48,466.48
7640,2525,31,3,433.6,1300.8
7641,2526,91,1,192.2,192.2
7642,2527,125,2,276.18,552.36
7643,2527,70,2,97.95,195.9
7644,2527,145,3,88.8,266.4
7645,2528,73,2,95.14,190.28
7646,2528,2,3,448.51,1345.53
7647,2528,13,1,370.25,370.25
7648,2528,36,2,87.1,174.2
7649,2529,119,2,375.46,750.92
7650,2529,79,2,242.05,484.1
7651,2529,140,3,303.18,909.54
7652,2529,196,2,310.01,620.02
7653,2529,128,2,54.67,109.34
7654,2530,147,2,169.7,339.4
7655,2530,152,2,237.65,475.3
7656,2530,80,1,38.38,38.38
7657,2531,52,2,10.55,21.1
7658,2531,89,2,42.16,84.32
7659,2531,177,1,185.32,185.32
7660,2531,66,2,19.03,38.06
7661,2532,6,2,143.75,287.5
7662,2533,91,2,192.2,384.4
7663,2533,179,1,488.96,488.96
7664,2534,51,1,455.26,455.26
7665,2534,151,3,83.29,249.87
7666,2534,99,2,428.56,857.12
7667,2534,145,2,88.8,177.6
7668,2535,48,2,12.52,25.04
7669,2535,113,1,482.62,482.62
7670,2535,29,3,334.43,1003.29
7671,2535,145,3,88.8,266.4
7672,2535,92,1,411.2,411.2
7673,2536,179,2,488.96,977.92
7674,2536,58,2,169.95,339.9
7675,2536,53,1,282.53,282.53
7676,2536,178,2,167.83,335.66
7677,2536,152,2,237.65,475.3
7678,2537,46,2,238.08,476.16
7679,2538,29,1,334.43,334.43
7680,2538,136,1,484.08,484.08
7681,2538,119,2,375.46,750.92
7682,2539,110,2,368.32,736.64
7683,2539,61,1,194.58,194.58
7684,2540,158,2,380.96,761.92
7685,2540,135,3,456.8,1370.4
7686,2540,144,3,120.51,361.53
7687,2541,157,2,331.92,663.84
7688,2541,90,2,412.54,825.08
7689,2541,106,3,74.35,223.05
7690,2542,64,2,72.94,145.88
7691,2542,85,2,228.52,457.04
7692,2542,75,3,474.18,1422.54
7693,2542,57,2,51.21,102.42
7694,2543,19,2,270.98,541.96
7695,2543,157,1,331.92,331.92
7696,2543,102,3,156.2,468.6
7697,2544,151,1,83.29,83.29
7698,2544,193,3,474.2,1422.6
7699,2544,63,3,411.15,1233.45
7700,2544,67,2,221.8,443.6
7701,2544,149,2,222.29,444.58
7702,2545,58,3,169.95,509.85
7703,2545,70,2,97.95,195.9
7704,2545,68,1,421.66,421.66
7705,2546,195,3,393.88,1181.64
7706,2546,169,3,179.55,538.65
7707,2546,144,1,120.51,120.51
7708,2546,38,1,173.66,173.66
7709,2546,13,3,370.25,1110.75
7710,2547,129,2,85.29,170.58
7711,2547,33,3,265.42,796.26
7712,2547,186,2,70.87,141.74
7713,2548,148,3,299.23,897.69
7714,2548,137,3,100.87,302.61
7715,2549,150,2,492.33,984.66
7716,2549,26,1,262.88,262.88
7717,2549,41,1,61.86,61.86
7718,2549,3,3,431.46,1294.38
7719,2549,115,1,226.73,226.73
7720,2550,177,1,185.32,185.32
7721,2551,123,1,285.75,285.75
7722,2552,84,2,341.27,682.54
7723,2552,133,2,400.43,800.86
7724,2552,50,2,122.03,244.06
7725,2552,162,3,377.09,1131.27
7726,2553,95,2,87.88,175.76
7727,2553,121,3,435.38,1306.14
7728,2553,34,1,435.4,435.4
7729,2553,10,1,27.36,27.36
7730,2554,11,2,171.24,342.48
7731,2555,146,2,329.24,658.48
7732,2555,78,2,357.2,714.4
7733,2555,17,1,350.9,350.9
7734,2556,58,3,169.95,509.85
7735,2556,14,1,147.88,147.88
7736,2556,37,3,88.6,265.8
7737,2556,92,1,411.2,411.2
7738,2556,35,1,130.19,130.19
7739,2557,188,2,301.44,602.88
7740,2557,86,2,327.31,654.62
7741,2558,136,3,484.08,1452.24
